stream_name,depth
BandwidthAdjustIncreaseChannels_7_out0_stream_1,138
StreamingMemory_39_out0_stream_0,2
StreamingMemory_39_out1_stream_0,2
StreamingLineBuffer_12_out0_stream_0,12
StreamingLineBuffer_12_out0_stream_1,12
StreamingMemory_40_out0_stream_0,2
StreamingMemory_40_out1_stream_0,2
StreamingConv_8_out0_stream_0,44
StreamingConv_8_out0_stream_1,44
StreamingMemory_41_out0_stream_0,2
StreamingMemory_41_out1_stream_0,2
BandwidthAdjustDecreaseChannels_4_out0_stream_0,2
BandwidthAdjustDecreaseChannels_4_out0_stream_1,2
StreamingMemory_42_out0_stream_0,2
StreamingMemory_42_out1_stream_0,2
StreamingLineBuffer_13_out0_stream_0,4
StreamingLineBuffer_13_out0_stream_1,4
StreamingLineBuffer_13_out0_stream_2,4
StreamingLineBuffer_13_out0_stream_3,4
StreamingLineBuffer_13_out0_stream_4,4
StreamingLineBuffer_13_out0_stream_5,4
StreamingLineBuffer_13_out0_stream_6,4
StreamingLineBuffer_13_out0_stream_7,4
StreamingLineBuffer_13_out0_stream_8,4
StreamingLineBuffer_13_out0_stream_9,4
StreamingLineBuffer_13_out0_stream_10,4
StreamingLineBuffer_13_out0_stream_11,4
StreamingLineBuffer_13_out0_stream_prepad_0,387
StreamingLineBuffer_13_out0_stream_prepad_1,195
StreamingLineBuffer_13_out0_stream_prepad_2,197
StreamingLineBuffer_13_out0_stream_prepad_3,5
StreamingLineBuffer_13_out0_stream_prepad_4,198
StreamingLineBuffer_13_out0_stream_prepad_5,5
StreamingLineBuffer_13_out0_stream_prepad_6,198
StreamingLineBuffer_13_out0_stream_prepad_7,7
StreamingLineBuffer_13_out0_stream_prepad_8,200
StreamingLineBuffer_13_out0_stream_prepad_9,8
StreamingLineBuffer_13_out0_stream_prepad_10,201
StreamingLineBuffer_13_out0_stream_prepad_11,9
StreamingLineBuffer_13_buffer_stream_0,193
StreamingLineBuffer_13_buffer_stream_1,193
StreamingLineBuffer_13_buffer_stream_2,2497
StreamingLineBuffer_13_buffer_stream_3,2497
StreamingLineBuffer_13_buffer_stream_4,193
StreamingLineBuffer_13_buffer_stream_5,193
StreamingLineBuffer_13_buffer_stream_6,2497
StreamingLineBuffer_13_buffer_stream_7,2497
StreamingLineBuffer_13_buffer_stream_8,193
StreamingLineBuffer_13_buffer_stream_9,193
StreamingMemory_43_out0_stream_0,2
StreamingMemory_43_out1_stream_0,2
StreamingDepthwiseConv_4_out0_stream_0,3
StreamingDepthwiseConv_4_out0_stream_1,3
StreamingMemory_44_out0_stream_0,2
StreamingMemory_44_out0_stream_1,2
StreamingMemory_44_out0_stream_2,2
StreamingMemory_44_out0_stream_3,2
StreamingMemory_44_out0_stream_4,2
StreamingMemory_44_out0_stream_5,2
StreamingMemory_44_out0_stream_6,2
StreamingMemory_44_out0_stream_7,2
StreamingMemory_44_out0_stream_8,2
StreamingMemory_44_out1_stream_0,2
BandwidthAdjustIncreaseChannels_8_out0_stream_0,2
BandwidthAdjustIncreaseChannels_8_out0_stream_1,2
StreamingMemory_45_out0_stream_0,2
StreamingMemory_45_out1_stream_0,2
StreamingLineBuffer_14_out0_stream_0,46
StreamingLineBuffer_14_out0_stream_1,46
StreamingMemory_46_out0_stream_0,2
StreamingMemory_46_out1_stream_0,2
StreamingConv_9_out0_stream_0,3
StreamingConv_9_out0_stream_1,3
StreamingMemory_47_out0_stream_0,2
StreamingMemory_47_out1_stream_0,2
StreamingAdd_1_out0_stream_0,8
StreamingAdd_1_out0_stream_1,8
StreamingMemory_48_out0_stream_0,2
StreamingMemory_48_out1_stream_0,2
BandwidthAdjustDecreaseChannels_5_out0_stream_0,3
BandwidthAdjustDecreaseChannels_5_out0_stream_1,3
StreamingMemory_49_out0_stream_0,2
StreamingMemory_49_out1_stream_0,2
TensorDuplicator_2_out0_stream_0,4
TensorDuplicator_2_out0_stream_1,4
TensorDuplicator_2_out1_stream_0,4
TensorDuplicator_2_out1_stream_1,4
StreamingMemory_50_out0_stream_0,2
StreamingMemory_50_out0_stream_1,2
StreamingMemory_50_out0_stream_2,2
StreamingMemory_50_out0_stream_3,2
StreamingMemory_50_out0_stream_4,2
StreamingMemory_50_out0_stream_5,2
StreamingMemory_50_out0_stream_6,2
StreamingMemory_50_out0_stream_7,2
StreamingMemory_50_out0_stream_8,2
StreamingMemory_50_out1_stream_0,2
BandwidthAdjustIncreaseChannels_9_out0_stream_0,2
BandwidthAdjustIncreaseChannels_9_out0_stream_1,2
BandwidthAdjustIncreaseChannels_10_out0_stream_0,138
BandwidthAdjustIncreaseChannels_10_out0_stream_1,138
StreamingMemory_51_out0_stream_0,2
StreamingMemory_51_out1_stream_0,2
StreamingLineBuffer_15_out0_stream_0,12
StreamingLineBuffer_15_out0_stream_1,12
StreamingMemory_52_out0_stream_0,2
StreamingMemory_52_out1_stream_0,2
StreamingConv_10_out0_stream_0,44
StreamingConv_10_out0_stream_1,44
StreamingMemory_53_out0_stream_0,2
StreamingMemory_53_out1_stream_0,2
BandwidthAdjustDecreaseChannels_6_out0_stream_0,2
BandwidthAdjustDecreaseChannels_6_out0_stream_1,2
StreamingMemory_54_out0_stream_0,2
StreamingMemory_54_out1_stream_0,2
StreamingLineBuffer_16_out0_stream_0,4
StreamingLineBuffer_16_out0_stream_1,4
StreamingLineBuffer_16_out0_stream_2,4
StreamingLineBuffer_16_out0_stream_3,4
StreamingLineBuffer_16_out0_stream_4,4
StreamingLineBuffer_16_out0_stream_5,4
StreamingLineBuffer_16_out0_stream_6,4
StreamingLineBuffer_16_out0_stream_7,4
StreamingLineBuffer_16_out0_stream_8,4
StreamingLineBuffer_16_out0_stream_9,4
StreamingLineBuffer_16_out0_stream_10,4
StreamingLineBuffer_16_out0_stream_11,4
StreamingLineBuffer_16_out0_stream_prepad_0,387
StreamingLineBuffer_16_out0_stream_prepad_1,195
StreamingLineBuffer_16_out0_stream_prepad_2,197
