stream_name,depth
StreamingLineBuffer_7_buffer_stream_12,33
StreamingMemory_24_out0_stream_0,2
StreamingMemory_24_out1_stream_0,2
StreamingConv_7_out0_stream_0,4
StreamingConv_7_out0_stream_1,4
StreamingMemory_25_out0_stream_0,2
StreamingMemory_25_out1_stream_0,2
StreamingSwish_7_out0_stream_0,3
StreamingSwish_7_out0_stream_1,3
StreamingMemory_26_out0_stream_0,2
StreamingMemory_26_out1_stream_0,2
TensorDuplicator_2_out0_stream_0,29
TensorDuplicator_2_out0_stream_1,29
TensorDuplicator_2_out1_stream_0,29
TensorDuplicator_2_out1_stream_1,29
StreamingMemory_27_out0_stream_0,2
StreamingMemory_27_out1_stream_0,2
StreamingLineBuffer_8_out0_stream_0,8
StreamingLineBuffer_8_out0_stream_prepad_0,4
StreamingLineBuffer_8_out0_stream_prepad_1,4
StreamingLineBuffer_9_out0_stream_0,8
StreamingLineBuffer_9_out0_stream_prepad_0,4
StreamingLineBuffer_9_out0_stream_prepad_1,4
StreamingMemory_28_out0_stream_0,2
StreamingMemory_28_out1_stream_0,2
StreamingConv_8_out0_stream_0,4
StreamingConv_8_out0_stream_1,4
StreamingConv_9_out0_stream_0,4
StreamingConv_9_out0_stream_1,4
StreamingMemory_29_out0_stream_0,2
StreamingMemory_29_out1_stream_0,2
StreamingSwish_8_out0_stream_0,3
StreamingSwish_8_out0_stream_1,3
StreamingSwish_9_out0_stream_0,2785
StreamingSwish_9_out0_stream_1,2785
StreamingMemory_30_out0_stream_0,2
StreamingMemory_30_out1_stream_0,2
TensorDuplicator_3_out0_stream_0,29
TensorDuplicator_3_out0_stream_1,29
TensorDuplicator_3_out1_stream_0,1409
TensorDuplicator_3_out1_stream_1,1409
StreamingMemory_31_out0_stream_0,2
StreamingMemory_31_out1_stream_0,2
StreamingLineBuffer_10_out0_stream_0,6
StreamingLineBuffer_10_out0_stream_prepad_0,4
StreamingLineBuffer_10_out0_stream_prepad_1,4
StreamingMemory_32_out0_stream_0,2
StreamingMemory_32_out1_stream_0,2
StreamingConv_10_out0_stream_0,4
StreamingConv_10_out0_stream_1,4
StreamingMemory_33_out0_stream_0,2
StreamingMemory_33_out1_stream_0,2
StreamingSwish_10_out0_stream_0,28
StreamingSwish_10_out0_stream_1,60
StreamingMemory_34_out0_stream_0,2
StreamingMemory_34_out1_stream_0,2
StreamingLineBuffer_11_out0_stream_0,9
StreamingLineBuffer_11_out0_stream_prepad_0,5
StreamingLineBuffer_11_out0_stream_prepad_1,5
StreamingLineBuffer_11_out0_stream_prepad_2,6
StreamingLineBuffer_11_out0_stream_prepad_3,6
StreamingLineBuffer_11_out0_stream_prepad_4,6
StreamingLineBuffer_11_out0_stream_prepad_5,5
StreamingLineBuffer_11_out0_stream_prepad_6,5
StreamingLineBuffer_11_out0_stream_prepad_7,6
StreamingLineBuffer_11_out0_stream_prepad_8,6
StreamingLineBuffer_11_out0_stream_prepad_9,6
StreamingLineBuffer_11_out0_stream_prepad_10,6
StreamingLineBuffer_11_out0_stream_prepad_11,6
StreamingLineBuffer_11_buffer_stream_0,33
StreamingLineBuffer_11_buffer_stream_1,33
StreamingLineBuffer_11_buffer_stream_2,1249
StreamingLineBuffer_11_buffer_stream_3,1249
StreamingLineBuffer_11_buffer_stream_4,33
StreamingLineBuffer_11_buffer_stream_5,33
StreamingLineBuffer_11_buffer_stream_6,1249
StreamingLineBuffer_11_buffer_stream_7,1249
StreamingLineBuffer_11_buffer_stream_8,33
StreamingLineBuffer_11_buffer_stream_9,33
StreamingMemory_35_out0_stream_0,2
StreamingMemory_35_out1_stream_0,2
StreamingConv_11_out0_stream_0,4
StreamingConv_11_out0_stream_1,4
StreamingMemory_36_out0_stream_0,2
StreamingMemory_36_out1_stream_0,2
StreamingSwish_11_out0_stream_0,3
StreamingSwish_11_out0_stream_1,3
StreamingMemory_37_out0_stream_0,2
StreamingMemory_37_out1_stream_0,2
StreamingAdd_1_out0_stream_0,4
StreamingAdd_1_out0_stream_1,4
StreamingMemory_38_out0_stream_0,2
StreamingMemory_38_out1_stream_0,2
TensorDuplicator_4_out0_stream_0,29
TensorDuplicator_4_out0_stream_1,29
TensorDuplicator_4_out1_stream_0,1409
TensorDuplicator_4_out1_stream_1,1409
StreamingMemory_39_out0_stream_0,2
StreamingMemory_39_out1_stream_0,2
StreamingLineBuffer_12_out0_stream_0,6
StreamingLineBuffer_12_out0_stream_prepad_0,4
StreamingLineBuffer_12_out0_stream_prepad_1,4
StreamingMemory_40_out0_stream_0,2
StreamingMemory_40_out1_stream_0,2
StreamingConv_12_out0_stream_0,4
StreamingConv_12_out0_stream_1,4
StreamingMemory_41_out0_stream_0,2
StreamingMemory_41_out1_stream_0,2
StreamingSwish_12_out0_stream_0,28
StreamingSwish_12_out0_stream_1,60
StreamingMemory_42_out0_stream_0,2
StreamingMemory_42_out1_stream_0,2
StreamingLineBuffer_13_out0_stream_0,9
StreamingLineBuffer_13_out0_stream_prepad_0,5
StreamingLineBuffer_13_out0_stream_prepad_1,5
StreamingLineBuffer_13_out0_stream_prepad_2,6
StreamingLineBuffer_13_out0_stream_prepad_3,6
StreamingLineBuffer_13_out0_stream_prepad_4,6
StreamingLineBuffer_13_out0_stream_prepad_5,5
StreamingLineBuffer_13_out0_stream_prepad_6,5
StreamingLineBuffer_13_out0_stream_prepad_7,6
StreamingLineBuffer_13_out0_stream_prepad_8,6
StreamingLineBuffer_13_out0_stream_prepad_9,6
StreamingLineBuffer_13_out0_stream_prepad_10,6
StreamingLineBuffer_13_out0_stream_prepad_11,6
StreamingLineBuffer_13_buffer_stream_0,33
StreamingLineBuffer_13_buffer_stream_1,33
StreamingLineBuffer_13_buffer_stream_2,1249
StreamingLineBuffer_13_buffer_stream_3,1249
StreamingLineBuffer_13_buffer_stream_4,33
StreamingLineBuffer_13_buffer_stream_5,33
StreamingLineBuffer_13_buffer_stream_6,1249
